;5987;Nuk Vaso Aprendizaje 3898 por 300 ml mas 36 Meses Junior Cup;nuk-vaso-aprendizaje-3898-por-300-ml-mas-36-meses-junior-cup;Nuk Vaso Aprendizaje 3898 por 300 ml mas 36 Meses Junior Cup;\N;\N;Nuk Vaso Aprendizaje 3898 por 300 ml mas 36 Meses Junior Cup;es_EC;~
;5988;Nuk Vaso Aprendizaje 5229 por 300 ml mas 12 Meses Active Cup;nuk-vaso-aprendizaje-5229-por-300-ml-mas-12-meses-active-cup;Nuk Vaso Aprendizaje 5229 por 300 ml mas 12 Meses Active Cup;\N;\N;Nuk Vaso Aprendizaje 5229 por 300 ml mas 12 Meses Active Cup;es_EC;~
;5989;Nuk Vaso Aprendizaje 5294 Fc por 150 ml Tipo Biberon;nuk-vaso-aprendizaje-5294-fc-por-150-ml-tipo-biberon;Nuk Vaso Aprendizaje 5294 Fc por 150 ml Tipo Biberon;\N;\N;Nuk Vaso Aprendizaje 5294 Fc por 150 ml Tipo Biberon;es_EC;~
;5990;Nuk Vaso Aprendizaje 9911 por 300 ml mas de 24 Meses Flexi Cup;nuk-vaso-aprendizaje-9911-por-300-ml-mas-de-24-meses-flexi-cup;Nuk Vaso Aprendizaje 9911 por 300 ml mas de 24 Meses Flexi Cup;\N;\N;Nuk Vaso Aprendizaje 9911 por 300 ml mas de 24 Meses Flexi Cup;es_EC;~
;5991;Bebelac 1 0-6 Meses Polvo por 200 Grs;bebelac-1-0-6-meses-polvo-por-200-grs;Bebelac 1 0-6 Meses Polvo por 200 Grs;\N;\N;Bebelac 1 0-6 Meses Polvo por 200 Grs;es_EC;~
;5992;Bebelac 1 0-6 Meses Polvo por 400 Grs;bebelac-1-0-6-meses-polvo-por-400-grs;Bebelac 1 0-6 Meses Polvo por 400 Grs;\N;\N;Bebelac 1 0-6 Meses Polvo por 400 Grs;es_EC;~
;5993;Bebelac 2 6-12 Meses Polvo por 200 Grs;bebelac-2-6-12-meses-polvo-por-200-grs;Bebelac 2 6-12 Meses Polvo por 200 Grs;\N;\N;Bebelac 2 6-12 Meses Polvo por 200 Grs;es_EC;~
;5994;Bebelac 2 6-12 Meses Polvo por 400 Grs;bebelac-2-6-12-meses-polvo-por-400-grs;Bebelac 2 6-12 Meses Polvo por 400 Grs;\N;\N;Bebelac 2 6-12 Meses Polvo por 400 Grs;es_EC;~
;5995;Bebelac 3 mas de 12 Meses Polvo por 400 Grs;bebelac-3-mas-de-12-meses-polvo-por-400-grs;Bebelac 3 mas de 12 Meses Polvo por 400 Grs;\N;\N;Bebelac 3 mas de 12 Meses Polvo por 400 Grs;es_EC;~
;5996;Nutrilon 1 por 400 Grs;nutrilon-1-por-400-grs;Nutrilon 1 por 400 Grs;\N;\N;Nutrilon 1 por 400 Grs;es_EC;~
;5997;Nutrilon 2 por 400 Grs;nutrilon-2-por-400-grs;Nutrilon 2 por 400 Grs;\N;\N;Nutrilon 2 por 400 Grs;es_EC;~
;5998;Nutrilon Comfort Omneo por 400 Grs;nutrilon-comfort-omneo-por-400-grs;Nutrilon Comfort Omneo por 400 Grs;\N;\N;Nutrilon Comfort Omneo por 400 Grs;es_EC;~
;5999;Nutrilon Soya 1 por 400 Grs;nutrilon-soya-1-por-400-grs;Nutrilon Soya 1 por 400 Grs;\N;\N;Nutrilon Soya 1 por 400 Grs;es_EC;~
;6000;Pulvapies Deo Talco por 75 Gr Verde;pulvapies-deo-talco-por-75-gr-verde;Pulvapies Deo Talco por 75 Gr Verde;\N;\N;Pulvapies Deo Talco por 75 Gr Verde;es_EC;~
;6001;Pulvapies Deo Talco por 150 Gr Verde;pulvapies-deo-talco-por-150-gr-verde;Pulvapies Deo Talco por 150 Gr Verde;\N;\N;Pulvapies Deo Talco por 150 Gr Verde;es_EC;~
;6002;Pulvapies Deo Talco por 300 Gr Verde;pulvapies-deo-talco-por-300-gr-verde;Pulvapies Deo Talco por 300 Gr Verde;\N;\N;Pulvapies Deo Talco por 300 Gr Verde;es_EC;~
;6003;Pulvapies Spray Desodoran. por 100 Gr Verde;pulvapies-spray-desodoran.-por-100-gr-verde;Pulvapies Spray Desodoran. por 100 Gr Verde;\N;\N;Pulvapies Spray Desodoran. por 100 Gr Verde;es_EC;~
;6004;Pulvapies Spray Desodoran. por 200 Gr Verde;pulvapies-spray-desodoran.-por-200-gr-verde;Pulvapies Spray Desodoran. por 200 Gr Verde;\N;\N;Pulvapies Spray Desodoran. por 200 Gr Verde;es_EC;~
;6005;Crema Derm por 30 Grs;crema-derm-por-30-grs;Crema Derm por 30 Grs;\N;\N;Crema Derm por 30 Grs;es_EC;~
;6006;Crema Derm por 60 Grs;crema-derm-por-60-grs;Crema Derm por 60 Grs;\N;\N;Crema Derm por 60 Grs;es_EC;~
;6007;Vaporal por 6 Inhaladores de 10 Grs cada uno;vaporal-por-6-inhaladores-de-10-grs-cada-uno;Vaporal por 6 Inhaladores de 10 Grs cada uno;\N;\N;Vaporal por 6 Inhaladores de 10 Grs cada uno;es_EC;~
;6008;Vaporal Casero Expect. Inhalador por 10 Grs.;vaporal-casero-expect.-inhalador-por-10-grs.;Vaporal Casero Expect. Inhalador por 10 Grs.;\N;\N;Vaporal Casero Expect. Inhalador por 10 Grs.;es_EC;~
;6009;Vaporal Casero Expect. Jarabe por 120 ml;vaporal-casero-expect.-jarabe-por-120-ml;Vaporal Casero Expect. Jarabe por 120 ml;\N;\N;Vaporal Casero Expect. Jarabe por 120 ml;es_EC;~
;6010;Vaporal Casero Expect. Ung. Pomo por 60 Grs;vaporal-casero-expect.-ung.-pomo-por-60-grs;Vaporal Casero Expect. Ung. Pomo por 60 Grs;\N;\N;Vaporal Casero Expect. Ung. Pomo por 60 Grs;es_EC;~
;6011;Vaporal Inhalador por 10 Grs.;vaporal-inhalador-por-10-grs.;Vaporal Inhalador por 10 Grs.;\N;\N;Vaporal Inhalador por 10 Grs.;es_EC;~
;6012;Vaporal Kit Antigripal Inhalador por 10 Grs. mas Lata por 9 Grs.;vaporal-kit-antigripal-inhalador-por-10-grs.-mas-lata-por-9-grs.;Vaporal Kit Antigripal Inhalador por 10 Grs. mas Lata por 9 Grs.;\N;\N;Vaporal Kit Antigripal Inhalador por 10 Grs. mas Lata por 9 Grs.;es_EC;~
;6013;Vaporal Unguento por 12 Latas de 9 Grs cada uno;vaporal-unguento-por-12-latas-de-9-grs-cada-uno;Vaporal Unguento por 12 Latas de 9 Grs cada uno;\N;\N;Vaporal Unguento por 12 Latas de 9 Grs cada uno;es_EC;~
;6014;Vaporal Unguento Pomo por 60 Grs;vaporal-unguento-pomo-por-60-grs;Vaporal Unguento Pomo por 60 Grs;\N;\N;Vaporal Unguento Pomo por 60 Grs;es_EC;~
;6015;Crema Derm Antibacterial por 125 ml.;crema-derm-antibacterial-por-125-ml.;Crema Derm Antibacterial por 125 ml.;\N;\N;Crema Derm Antibacterial por 125 ml.;es_EC;~
;6016;Crema Derm Toal. Humed. por 24 Unidades;crema-derm-toal.-humed.-por-24-unidades;Crema Derm Toal. Humed. por 24 Unidades;\N;\N;Crema Derm Toal. Humed. por 24 Unidades;es_EC;~
;6017;Crema Derm Toal. Humed. por 50 Unidades mas30 Gratis;crema-derm-toal.-humed.-por-50-unidades-mas30-gratis;Crema Derm Toal. Humed. por 50 Unidades mas30 Gratis;\N;\N;Crema Derm Toal. Humed. por 50 Unidades mas30 Gratis;es_EC;~
;6018;Regeforte Clasico Shampoo por 400 Cc;regeforte-clasico-shampoo-por-400-cc;Regeforte Clasico Shampoo por 400 Cc;\N;\N;Regeforte Clasico Shampoo por 400 Cc;es_EC;~
;6019;Blevit Plus Mi 1ª Papilla Sin Gluten por 250 Grs.;blevit-plus-mi-1ª-papilla-sin-gluten-por-250-grs.;Blevit Plus Mi 1ª Papilla Sin Gluten por 250 Grs.;\N;\N;Blevit Plus Mi 1ª Papilla Sin Gluten por 250 Grs.;es_EC;~
;6020;Toxoide Tetanico Tetatox 0.5 ml C-Frio;toxoide-tetanico-tetatox-0.5-ml-c-frio;Toxoide Tetanico Tetatox 0.5 ml C-Frio;\N;\N;Toxoide Tetanico Tetatox 0.5 ml C-Frio;es_EC;~
;6021;Biosil por 30 Capsulas;biosil-por-30-capsulas;Biosil por 30 Capsulas;\N;\N;Biosil por 30 Capsulas;es_EC;~
;6022;Aldactone 100 mg por 30 Tabletas;aldactone-100-mg-por-30-tabletas;Aldactone 100 mg por 30 Tabletas;\N;\N;Aldactone 100 mg por 30 Tabletas;es_EC;~
;6023;Aldactone A 25 mg por 30 Tab;aldactone-a-25-mg-por-30-tab;Aldactone A 25 mg por 30 Tab;\N;\N;Aldactone A 25 mg por 30 Tab;es_EC;~
;6024;Amefin 300 mg por 1 Tableta;amefin-300-mg-por-1-tableta;Amefin 300 mg por 1 Tableta;\N;\N;Amefin 300 mg por 1 Tableta;es_EC;~
;6025;Amefin Suspension por 30 ml;amefin-suspension-por-30-ml;Amefin Suspension por 30 ml;\N;\N;Amefin Suspension por 30 ml;es_EC;~
;6026;Ansaid 100 mg por 30 Grageas;ansaid-100-mg-por-30-grageas;Ansaid 100 mg por 30 Grageas;\N;\N;Ansaid 100 mg por 30 Grageas;es_EC;~
;6027;Ativan 1 mg por 30 Tabletas ;ativan-1-mg-por-30-tabletas-;Ativan 1 mg por 30 Tabletas ;\N;\N;Ativan 1 mg por 30 Tabletas ;es_EC;~
;6028;Ativan 2 mg por 30 Tabletas ;ativan-2-mg-por-30-tabletas-;Ativan 2 mg por 30 Tabletas ;\N;\N;Ativan 2 mg por 30 Tabletas ;es_EC;~
;6029;Cardura 2 mg por 30 Tabletas;cardura-2-mg-por-30-tabletas;Cardura 2 mg por 30 Tabletas;\N;\N;Cardura 2 mg por 30 Tabletas;es_EC;~
;6030;Cardura 4 mg por 30 Tabletas;cardura-4-mg-por-30-tabletas;Cardura 4 mg por 30 Tabletas;\N;\N;Cardura 4 mg por 30 Tabletas;es_EC;~
;6031;Cardura Xl 4 mg por 30 Tabl. Recub.;cardura-xl-4-mg-por-30-tabl.-recub.;Cardura Xl 4 mg por 30 Tabl. Recub.;\N;\N;Cardura Xl 4 mg por 30 Tabl. Recub.;es_EC;~
;6032;Celebrex 200 mg. por 10 Capsulas;celebrex-200-mg.-por-10-capsulas;Celebrex 200 mg. por 10 Capsulas;\N;\N;Celebrex 200 mg. por 10 Capsulas;es_EC;~
;6033;Celebrex 200 mg. por 30 Capsulas;celebrex-200-mg.-por-30-capsulas;Celebrex 200 mg. por 30 Capsulas;\N;\N;Celebrex 200 mg. por 30 Capsulas;es_EC;~
;6034;Cytotec 200 mg por 28 Tabletas;cytotec-200-mg-por-28-tabletas;Cytotec 200 mg por 28 Tabletas;\N;\N;Cytotec 200 mg por 28 Tabletas;es_EC;~
;6035;Dalacin 300 mg. por 48 Capsulas;dalacin-300-mg.-por-48-capsulas;Dalacin 300 mg. por 48 Capsulas;\N;\N;Dalacin 300 mg. por 48 Capsulas;es_EC;~
;6036;Dalacin T 1% Locion por 30 ml;dalacin-t-1locion-por-30-ml;Dalacin T 1% Locion por 30 ml;\N;\N;Dalacin T 1% Locion por 30 ml;es_EC;~
;6037;Dalacin V 100 mg por 3 Ovulos Vaginales;dalacin-v-100-mg-por-3-ovulos-vaginales;Dalacin V 100 mg por 3 Ovulos Vaginales;\N;\N;Dalacin V 100 mg por 3 Ovulos Vaginales;es_EC;~
;6038;Debridat 200 mg por 20 Tabletas;debridat-200-mg-por-20-tabletas;Debridat 200 mg por 20 Tabletas;\N;\N;Debridat 200 mg por 20 Tabletas;es_EC;~
;6039;Debridat 4.8 mg/ml Suspension por 250 ml.;debridat-4.8-mg/ml-suspension-por-250-ml.;Debridat 4.8 mg/ml Suspension por 250 ml.;\N;\N;Debridat 4.8 mg/ml Suspension por 250 ml.;es_EC;~
;6040;Debridat Ap 300 mg por 20 Comp;debridat-ap-300-mg-por-20-comp;Debridat Ap 300 mg por 20 Comp;\N;\N;Debridat Ap 300 mg por 20 Comp;es_EC;~
;6041;Depo-Medrol 40 mg por 1 Ampolla;depo-medrol-40-mg-por-1-ampolla;Depo-Medrol 40 mg por 1 Ampolla;\N;\N;Depo-Medrol 40 mg por 1 Ampolla;es_EC;~
;6042;Depo-Medrol 80 mg por 1 Ampolla;depo-medrol-80-mg-por-1-ampolla;Depo-Medrol 80 mg por 1 Ampolla;\N;\N;Depo-Medrol 80 mg por 1 Ampolla;es_EC;~
;6043;Depo-Provera 150 mg. por 1 Ampolla;depo-provera-150-mg.-por-1-ampolla;Depo-Provera 150 mg. por 1 Ampolla;\N;\N;Depo-Provera 150 mg. por 1 Ampolla;es_EC;~
;6044;Detrusitol 2 mg por 28 Tabletas;detrusitol-2-mg-por-28-tabletas;Detrusitol 2 mg por 28 Tabletas;\N;\N;Detrusitol 2 mg por 28 Tabletas;es_EC;~
;6045;Detrusitol Sr 4 mg por 30 Capsulas Lib. Prolong.;detrusitol-sr-4-mg-por-30-capsulas-lib.-prolong.;Detrusitol Sr 4 mg por 30 Capsulas Lib. Prolong.;\N;\N;Detrusitol Sr 4 mg por 30 Capsulas Lib. Prolong.;es_EC;~
;6046;Diflucan 150 mg por 2 Capsulas;diflucan-150-mg-por-2-capsulas;Diflucan 150 mg por 2 Capsulas;\N;\N;Diflucan 150 mg por 2 Capsulas;es_EC;~
;6047;Diflucan I.V. 2 mg Iny. por 50 ml;diflucan-i.v.-2-mg-iny.-por-50-ml;Diflucan I.V. 2 mg Iny. por 50 ml;\N;\N;Diflucan I.V. 2 mg Iny. por 50 ml;es_EC;~
;6048;Dostinex 0.5 mg por 2 Comprimidos;dostinex-0.5-mg-por-2-comprimidos;Dostinex 0.5 mg por 2 Comprimidos;\N;\N;Dostinex 0.5 mg por 2 Comprimidos;es_EC;~
;6049;Dostinex 0.5 mg por 8 Comprimidos;dostinex-0.5-mg-por-8-comprimidos;Dostinex 0.5 mg por 8 Comprimidos;\N;\N;Dostinex 0.5 mg por 8 Comprimidos;es_EC;~
;6050;Efexor Xr 37.5 mg por 7 Capsulas;efexor-xr-37.5-mg-por-7-capsulas;Efexor Xr 37.5 mg por 7 Capsulas;\N;\N;Efexor Xr 37.5 mg por 7 Capsulas;es_EC;~
;6051;Efexor Xr 75 mg por 10 Capsulas;efexor-xr-75-mg-por-10-capsulas;Efexor Xr 75 mg por 10 Capsulas;\N;\N;Efexor Xr 75 mg por 10 Capsulas;es_EC;~
;6052;Efexor Xr 150 mg por 10 Capsulas;efexor-xr-150-mg-por-10-capsulas;Efexor Xr 150 mg por 10 Capsulas;\N;\N;Efexor Xr 150 mg por 10 Capsulas;es_EC;~
;6053;Epamin 100 mg por 50 Capsulas;epamin-100-mg-por-50-capsulas;Epamin 100 mg por 50 Capsulas;\N;\N;Epamin 100 mg por 50 Capsulas;es_EC;~
;6054;Epamin 50 mg por 10 Ampollas;epamin-50-mg-por-10-ampollas;Epamin 50 mg por 10 Ampollas;\N;\N;Epamin 50 mg por 10 Ampollas;es_EC;~
;6055;Epamin Liquido Susp. por 120 ml;epamin-liquido-susp.-por-120-ml;Epamin Liquido Susp. por 120 ml;\N;\N;Epamin Liquido Susp. por 120 ml;es_EC;~
;6056;Epamin Xr 100 mg por 100 Capsulas;epamin-xr-100-mg-por-100-capsulas;Epamin Xr 100 mg por 100 Capsulas;\N;\N;Epamin Xr 100 mg por 100 Capsulas;es_EC;~
;6057;Fasigyn Forte 1 Gr por 48 Tabletas;fasigyn-forte-1-gr-por-48-tabletas;Fasigyn Forte 1 Gr por 48 Tabletas;\N;\N;Fasigyn Forte 1 Gr por 48 Tabletas;es_EC;~
;6058;Fasigyn Suspension por 15 ml;fasigyn-suspension-por-15-ml;Fasigyn Suspension por 15 ml;\N;\N;Fasigyn Suspension por 15 ml;es_EC;~
;6059;Feldene 20 mg por 60 Capsulas;feldene-20-mg-por-60-capsulas;Feldene 20 mg por 60 Capsulas;\N;\N;Feldene 20 mg por 60 Capsulas;es_EC;~
;6060;Feldene D 20 mg por 30 Tabletas Dispersables;feldene-d-20-mg-por-30-tabletas-dispersables;Feldene D 20 mg por 30 Tabletas Dispersables;\N;\N;Feldene D 20 mg por 30 Tabletas Dispersables;es_EC;~
;6061;Feldene Flash 20 mg por 10 Tabletas;feldene-flash-20-mg-por-10-tabletas;Feldene Flash 20 mg por 10 Tabletas;\N;\N;Feldene Flash 20 mg por 10 Tabletas;es_EC;~
;6062;Feldene Gel 0.5 % por 30 Grs;feldene-gel-0.5-por-30-grs;Feldene Gel 0.5 % por 30 Grs;\N;\N;Feldene Gel 0.5 % por 30 Grs;es_EC;~
;6063;Feldene I.M. 40 mg por 2 Ampollas;feldene-i.m.-40-mg-por-2-ampollas;Feldene I.M. 40 mg por 2 Ampollas;\N;\N;Feldene I.M. 40 mg por 2 Ampollas;es_EC;~
;6064;Fragmin 2500 UI/0.2 ml por 1 Ampolla;fragmin-2500-ui/0.2-ml-por-1-ampolla;Fragmin 2500 UI/0.2 ml por 1 Ampolla;\N;\N;Fragmin 2500 UI/0.2 ml por 1 Ampolla;es_EC;~
;6065;Fragmin 5000 Iu Iu/0.2 ml por Ampolla;fragmin-5000-iu-iu/0.2-ml-por-ampolla;Fragmin 5000 Iu Iu/0.2 ml por Ampolla;\N;\N;Fragmin 5000 Iu Iu/0.2 ml por Ampolla;es_EC;~
;6066;Linconcin 300 mg por 1 Ampolla;linconcin-300-mg-por-1-ampolla;Linconcin 300 mg por 1 Ampolla;\N;\N;Linconcin 300 mg por 1 Ampolla;es_EC;~
;6067;Linconcin 500 mg por 16 Capsulas;linconcin-500-mg-por-16-capsulas;Linconcin 500 mg por 16 Capsulas;\N;\N;Linconcin 500 mg por 16 Capsulas;es_EC;~
;6068;Linconcin 600 mg. por 1 Ampolla;linconcin-600-mg.-por-1-ampolla;Linconcin 600 mg. por 1 Ampolla;\N;\N;Linconcin 600 mg. por 1 Ampolla;es_EC;~
;6069;Lipitor 10 mg por 10 Tabletas;lipitor-10-mg-por-10-tabletas;Lipitor 10 mg por 10 Tabletas;\N;\N;Lipitor 10 mg por 10 Tabletas;es_EC;~
;6070;Lipitor 10 mg por 30 Tabletas;lipitor-10-mg-por-30-tabletas;Lipitor 10 mg por 30 Tabletas;\N;\N;Lipitor 10 mg por 30 Tabletas;es_EC;~
;6071;Lipitor 20 mg por 10 Tabletas;lipitor-20-mg-por-10-tabletas;Lipitor 20 mg por 10 Tabletas;\N;\N;Lipitor 20 mg por 10 Tabletas;es_EC;~
;6072;Lipitor 20 mg por 30 Tabletas;lipitor-20-mg-por-30-tabletas;Lipitor 20 mg por 30 Tabletas;\N;\N;Lipitor 20 mg por 30 Tabletas;es_EC;~
;6073;Lipitor 40 mg por 30 Tabletas;lipitor-40-mg-por-30-tabletas;Lipitor 40 mg por 30 Tabletas;\N;\N;Lipitor 40 mg por 30 Tabletas;es_EC;~
;6074;Lipitor 80 mg por 10 Tabletas;lipitor-80-mg-por-10-tabletas;Lipitor 80 mg por 10 Tabletas;\N;\N;Lipitor 80 mg por 10 Tabletas;es_EC;~
;6075;Lopid 300 mg por 30 Tabletas;lopid-300-mg-por-30-tabletas;Lopid 300 mg por 30 Tabletas;\N;\N;Lopid 300 mg por 30 Tabletas;es_EC;~
;6076;Lopid 600 mg por 20 Tabletas;lopid-600-mg-por-20-tabletas;Lopid 600 mg por 20 Tabletas;\N;\N;Lopid 600 mg por 20 Tabletas;es_EC;~
;6077;Lopid 900 mg por 20 Tabletas;lopid-900-mg-por-20-tabletas;Lopid 900 mg por 20 Tabletas;\N;\N;Lopid 900 mg por 20 Tabletas;es_EC;~
;6078;Lyrica 25 mg por 28 Capsulas;lyrica-25-mg-por-28-capsulas;Lyrica 25 mg por 28 Capsulas;\N;\N;Lyrica 25 mg por 28 Capsulas;es_EC;~
;6079;Lyrica 50 mg por 28 Capsulas;lyrica-50-mg-por-28-capsulas;Lyrica 50 mg por 28 Capsulas;\N;\N;Lyrica 50 mg por 28 Capsulas;es_EC;~
;6080;Lyrica 75 mg por 28 Capsulas;lyrica-75-mg-por-28-capsulas;Lyrica 75 mg por 28 Capsulas;\N;\N;Lyrica 75 mg por 28 Capsulas;es_EC;~
;6081;Lyrica 150 mg por 28 Capsulas;lyrica-150-mg-por-28-capsulas;Lyrica 150 mg por 28 Capsulas;\N;\N;Lyrica 150 mg por 28 Capsulas;es_EC;~
;6082;Lyrica 300 mg por 28 Capsulas;lyrica-300-mg-por-28-capsulas;Lyrica 300 mg por 28 Capsulas;\N;\N;Lyrica 300 mg por 28 Capsulas;es_EC;~
;6083;Medrol 16 mg por 14 Tabletas;medrol-16-mg-por-14-tabletas;Medrol 16 mg por 14 Tabletas;\N;\N;Medrol 16 mg por 14 Tabletas;es_EC;~
;6084;Medrol 4 mg por 60 Tabletas;medrol-4-mg-por-60-tabletas;Medrol 4 mg por 60 Tabletas;\N;\N;Medrol 4 mg por 60 Tabletas;es_EC;~
;6085;Minesse por 28 Tabletas;minesse-por-28-tabletas;Minesse por 28 Tabletas;\N;\N;Minesse por 28 Tabletas;es_EC;~
;6086;Minocin 50 mg por 24 Grageas;minocin-50-mg-por-24-grageas;Minocin 50 mg por 24 Grageas;\N;\N;Minocin 50 mg por 24 Grageas;es_EC;~
;6087;Minocin 100 mg por 12 Grageas;minocin-100-mg-por-12-grageas;Minocin 100 mg por 12 Grageas;\N;\N;Minocin 100 mg por 12 Grageas;es_EC;~
;6088;Motrin 600 mg por 30 Tabletas;motrin-600-mg-por-30-tabletas;Motrin 600 mg por 30 Tabletas;\N;\N;Motrin 600 mg por 30 Tabletas;es_EC;~
;6089;Neurontin 300 mg por 30 Capsulas;neurontin-300-mg-por-30-capsulas;Neurontin 300 mg por 30 Capsulas;\N;\N;Neurontin 300 mg por 30 Capsulas;es_EC;~
;6090;Neurontin 400 mg por 30 Capsulas;neurontin-400-mg-por-30-capsulas;Neurontin 400 mg por 30 Capsulas;\N;\N;Neurontin 400 mg por 30 Capsulas;es_EC;~
;6091;Neurontin 600 mg por 18 Tabletas;neurontin-600-mg-por-18-tabletas;Neurontin 600 mg por 18 Tabletas;\N;\N;Neurontin 600 mg por 18 Tabletas;es_EC;~
;6092;Norvasc 5 mg. por 30 Tabletas;norvasc-5-mg.-por-30-tabletas;Norvasc 5 mg. por 30 Tabletas;\N;\N;Norvasc 5 mg. por 30 Tabletas;es_EC;~
;6093;Norvasc 10 mg. por 30 Tabletas;norvasc-10-mg.-por-30-tabletas;Norvasc 10 mg. por 30 Tabletas;\N;\N;Norvasc 10 mg. por 30 Tabletas;es_EC;~
;6094;Norvastor 5/20 mg por 30 Tabletas Recub;norvastor-5/20-mg-por-30-tabletas-recub;Norvastor 5/20 mg por 30 Tabletas Recub;\N;\N;Norvastor 5/20 mg por 30 Tabletas Recub;es_EC;~
;6095;Olmetec 20 mg por 30 Tabletas;olmetec-20-mg-por-30-tabletas;Olmetec 20 mg por 30 Tabletas;\N;\N;Olmetec 20 mg por 30 Tabletas;es_EC;~
;6096;Olmetec 40 mg por 30 Tabletas;olmetec-40-mg-por-30-tabletas;Olmetec 40 mg por 30 Tabletas;\N;\N;Olmetec 40 mg por 30 Tabletas;es_EC;~
;6097;Olmetec Hct 20/12.5 mg por 30 Tabletas;olmetec-hct-20/12.5-mg-por-30-tabletas;Olmetec Hct 20/12.5 mg por 30 Tabletas;\N;\N;Olmetec Hct 20/12.5 mg por 30 Tabletas;es_EC;~
;6098;Olmetec Hct 40/12.5 mg por 30 Tabletas;olmetec-hct-40/12.5-mg-por-30-tabletas;Olmetec Hct 40/12.5 mg por 30 Tabletas;\N;\N;Olmetec Hct 40/12.5 mg por 30 Tabletas;es_EC;~
;6099;Ponstan 500 mg por 100 Tabletas;ponstan-500-mg-por-100-tabletas;Ponstan 500 mg por 100 Tabletas;\N;\N;Ponstan 500 mg por 100 Tabletas;es_EC;~
;6100;Premarin 0.3 mg por 28 Grageas;premarin-0.3-mg-por-28-grageas;Premarin 0.3 mg por 28 Grageas;\N;\N;Premarin 0.3 mg por 28 Grageas;es_EC;~
;6101;Premarin 0.625 mg por 28 Grageas;premarin-0.625-mg-por-28-grageas;Premarin 0.625 mg por 28 Grageas;\N;\N;Premarin 0.625 mg por 28 Grageas;es_EC;~
;6102;Pristiq 50 mg por 28 Tabletas;pristiq-50-mg-por-28-tabletas;Pristiq 50 mg por 28 Tabletas;\N;\N;Pristiq 50 mg por 28 Tabletas;es_EC;~
;6103;Provera 5 mg por 30 Tabletas;provera-5-mg-por-30-tabletas;Provera 5 mg por 30 Tabletas;\N;\N;Provera 5 mg por 30 Tabletas;es_EC;~
;6104;Provera 10 mg por 10 Tabletas;provera-10-mg-por-10-tabletas;Provera 10 mg por 10 Tabletas;\N;\N;Provera 10 mg por 10 Tabletas;es_EC;~
;6105;Solu Cortef 100 mg por 1 Ampolla;solu-cortef-100-mg-por-1-ampolla;Solu Cortef 100 mg por 1 Ampolla;\N;\N;Solu Cortef 100 mg por 1 Ampolla;es_EC;~
;6106;Solu Medrol 125 mg Amp. por 2 ml;solu-medrol-125-mg-amp.-por-2-ml;Solu Medrol 125 mg Amp. por 2 ml;\N;\N;Solu Medrol 125 mg Amp. por 2 ml;es_EC;~
;6107;Solu Medrol 500 mg Fco. por 8 ml;solu-medrol-500-mg-fco.-por-8-ml;Solu Medrol 500 mg Fco. por 8 ml;\N;\N;Solu Medrol 500 mg Fco. por 8 ml;es_EC;~
;6108;Terramicina Capsulas 250 mg por 80 Capsulas;terramicina-capsulas-250-mg-por-80-capsulas;Terramicina Capsulas 250 mg por 80 Capsulas;\N;\N;Terramicina Capsulas 250 mg por 80 Capsulas;es_EC;~
;6109;Unasyn 375 mg por 10 Tabletas;unasyn-375-mg-por-10-tabletas;Unasyn 375 mg por 10 Tabletas;\N;\N;Unasyn 375 mg por 10 Tabletas;es_EC;~
;6110;Unasyn 750 mg por 10 Tabletas;unasyn-750-mg-por-10-tabletas;Unasyn 750 mg por 10 Tabletas;\N;\N;Unasyn 750 mg por 10 Tabletas;es_EC;~
;6111;Unasyn I.M./I.V. 1.5 Grs. por 1 Ampolla;unasyn-i.m./i.v.-1.5-grs.-por-1-ampolla;Unasyn I.M./I.V. 1.5 Grs. por 1 Ampolla;\N;\N;Unasyn I.M./I.V. 1.5 Grs. por 1 Ampolla;es_EC;~
;6112;Unasyn I.M./I.V. 3 Grs. por 1 Ampolla;unasyn-i.m./i.v.-3-grs.-por-1-ampolla;Unasyn I.M./I.V. 3 Grs. por 1 Ampolla;\N;\N;Unasyn I.M./I.V. 3 Grs. por 1 Ampolla;es_EC;~
;6113;Unasyn Susp. 250 mg. por 60 ml;unasyn-susp.-250-mg.-por-60-ml;Unasyn Susp. 250 mg. por 60 ml;\N;\N;Unasyn Susp. 250 mg. por 60 ml;es_EC;~
;6114;Unasyn Susp. 250 mg. por 120 ml;unasyn-susp.-250-mg.-por-120-ml;Unasyn Susp. 250 mg. por 120 ml;\N;\N;Unasyn Susp. 250 mg. por 120 ml;es_EC;~
;6115;Varidasa por 24 Tabletas;varidasa-por-24-tabletas;Varidasa por 24 Tabletas;\N;\N;Varidasa por 24 Tabletas;es_EC;~
;6116;Viagra 50 mg por 2 Tabletas;viagra-50-mg-por-2-tabletas;Viagra 50 mg por 2 Tabletas;\N;\N;Viagra 50 mg por 2 Tabletas;es_EC;~
;6117;Viagra 100 mg por 1 Comprimidos;viagra-100-mg-por-1-comprimidos;Viagra 100 mg por 1 Comprimidos;\N;\N;Viagra 100 mg por 1 Comprimidos;es_EC;~
;6118;Xanax 0.25 mg por 20 Tabletas ;xanax-0.25-mg-por-20-tabletas-;Xanax 0.25 mg por 20 Tabletas ;\N;\N;Xanax 0.25 mg por 20 Tabletas ;es_EC;~
